"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","quotes","replies","retweets","status","text","views"
"false","false","","https://pbs.twimg.com/profile_images/673240605451902976/w9fune6F_normal.jpg","Blanca","498033881","blancatoronto","1526","0","1486021122089005058","Thu Feb 10 20:24:57 +0000 2022","",,,,,,,,"pic.x.com/oh0zRABCL3","https://x.com/blancatoronto/status/1491870825896677390/photo/1","Clown Smile GIF","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1491870820620247044","8","31","16_1491870820620247044","16_1491870820620247044","https://pbs.twimg.com/tweet_video_thumb/FLQwm2nXIAQCKhv.jpg",,,,,,,,,,,,,,,,,,,,,"328","498","328","fit","498","328","fit","498","328","fit","498","150","crop","150","animated_gif","https://t.co/oh0zRABCL3","249","164",,"0","video/mp4","https://video.twimg.com/tweet_video/FLQwm2nXIAQCKhv.mp4",,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491870825896677390","qme","0",,,"249","164",,"1491870820620247044","https://pbs.twimg.com/tweet_video_thumb/FLQwm2nXIAQCKhv.jpg","328","498","0","video/mp4","https://video.twimg.com/tweet_video/FLQwm2nXIAQCKhv.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/oh0zRABCL3",
"false","false","Traditional Catholic dad and husband. TLMer, Latin botcher, 1/7th vegetarian. +JMJ+","https://pbs.twimg.com/profile_images/1548154155524431873/Dgux33Om_normal.jpg","(re)vert","1012323867413680128","rvrcty_cdl","158","0","1486021122089005058","Thu Feb 10 19:17:57 +0000 2022","Literally none of your 4 points above are factual.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491853967554490369","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Literally none of your 4 points above are factual.",
"false","true","","https://pbs.twimg.com/profile_images/461257345184833537/LUBf0cDi_normal.jpeg","Alex Rivera","2517642868","alexrivera2141","112","0","1486021122089005058","Thu Feb 10 13:23:06 +0000 2022","",,,,,,,,"pic.x.com/wBSdTvr86f","https://x.com/alexrivera2141/status/1491764664597991424/photo/1","Kyrie Irving What GIF by Brooklyn Nets","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1491764657278926853","8","31","16_1491764657278926853","16_1491764657278926853","https://pbs.twimg.com/tweet_video_thumb/FLPQDVWXwAU7ykv.jpg",,,,,,,,,,,,,,,,,,,,,"228","406","228","fit","406","228","fit","406","228","fit","406","150","crop","150","animated_gif","https://t.co/wBSdTvr86f","203","114",,"0","video/mp4","https://video.twimg.com/tweet_video/FLPQDVWXwAU7ykv.mp4",,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491764664597991424","qme","0",,,"203","114",,"1491764657278926853","https://pbs.twimg.com/tweet_video_thumb/FLPQDVWXwAU7ykv.jpg","228","406","0","video/mp4","https://video.twimg.com/tweet_video/FLPQDVWXwAU7ykv.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/wBSdTvr86f",
"false","true","I am for the TRUTH, no matter who tells it. I am for JUSTICE, no matter who it is for or against.","https://pbs.twimg.com/profile_images/990961464973422592/x5DDQTKs_normal.jpg","Simone💎","21627580","Nyc1Simone","960","0","1486021122089005058","Fri Feb 11 02:40:36 +0000 2022","So they don’t get sued",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491965363000537090","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So they don’t get sued",
"false","false","No Excuses.","https://pbs.twimg.com/profile_images/721463270109028352/JUXeFxO0_normal.jpg","Juma009","721461012025573376","Juma_009","103","0","1486021122089005058","Thu Feb 10 16:19:15 +0000 2022","When you cant achieve a goal, easy, change the goal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491808994889015301","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov When you cant achieve a goal, easy, change the goal",
"false","false","","https://pbs.twimg.com/profile_images/1337348202631213060/ImmmzS_L_normal.jpg",".","33660782","exZACKly","566","0","1486021122089005058","Thu Feb 10 09:47:40 +0000 2022","Lol. Suckers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491710448625983488","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lol. Suckers",
"false","true","❤️ There's no way that the things I asked, and the things I used to pray for, would exist in human form - except that you're here. ❤️","https://pbs.twimg.com/profile_images/1770196529845821440/nYXr6w65_normal.jpg","Humanity in Poetry","418467902","poetryhumanity","777","0","1486021122089005058","Thu Feb 10 03:44:25 +0000 2022","https://t.co/7Z4Rc7vJhT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rumble.com/vrs2be-trust-t…","https://rumble.com/vrs2be-trust-the-science-storiesfromunvaxxed.html","8","31","https://t.co/7Z4Rc7vJhT","146569971","0","7","CDC","CDCgov",,,,,,"1491619036165193730","qme","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/7Z4Rc7vJhT",
"false","false","Just doing my own thing.","https://pbs.twimg.com/profile_images/1477416420300316676/gUJ1-b89_normal.jpg","Legion","1477415135010439169","WeAreLegion86","42","0","1486021122089005058","Thu Feb 10 21:13:42 +0000 2022","Meanwhile, they ignore natural immunity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491883094252535816","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Meanwhile, they ignore natural immunity.",
"false","false","X","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Jane","1483574833409572867","Jane73069899","4","0","1486021122089005058","Tue Jan 25 17:04:08 +0000 2022","Data shows vaccines don’t prevent infection, don’t stop the spread, and have some serious side effects.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486022083826143244","en","20",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Data shows vaccines don’t prevent infection, don’t stop the spread, and have some serious side effects.",
"false","false","X","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Jane","1483574833409572867","Jane73069899","4","0","1486021122089005058","Tue Jan 25 17:02:53 +0000 2022","Stop with the propaganda already.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486021768816967683","en","10",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Stop with the propaganda already.",
"false","false","Never derelict in my social duties. Though I object to intellect without discipline. I object to power without constructive purpose.","https://pbs.twimg.com/profile_images/1461783715814813712/mrLBM_wY_normal.jpg","Truth Seeker 777","1390301956024016897","watcher_woods","4","1","1486021122089005058","Mon Jan 31 06:21:37 +0000 2022","",,,,,,,"false","pic.x.com/6KIUWXQzD6","https://x.com/watcher_woods/status/1488034716867612675/video/1",,"Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1488034620847411202","8","31","7_1488034620847411202","7_1488034620847411202","https://pbs.twimg.com/ext_tw_video_thumb/1488034620847411202/pu/img/saJy6lq0y3ejxPOG.jpg",,,,,,,,,,,,,,,,,,,,,"480","480","480","fit","480","480","fit","480","480","fit","480","150","crop","150","video","https://t.co/6KIUWXQzD6","1","1","45000",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1488034620847411202/pu/pl/uYLWvSmfzbrqpTB7.m3u8?tag=12","432000","video/mp4","https://video.twimg.com/ext_tw_video/1488034620847411202/pu/vid/320x320/JB4rf0w_hvy2ZBAK.mp4?tag=12","832000","video/mp4","https://video.twimg.com/ext_tw_video/1488034620847411202/pu/vid/480x480/bQqY3FetwB_1fU31.mp4?tag=12",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1488034716867612675","qme","9",,,"1","1","45000","1488034620847411202","https://pbs.twimg.com/ext_tw_video_thumb/1488034620847411202/pu/img/saJy6lq0y3ejxPOG.jpg","480","480",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1488034620847411202/pu/pl/uYLWvSmfzbrqpTB7.m3u8?tag=12","432000","video/mp4","https://video.twimg.com/ext_tw_video/1488034620847411202/pu/vid/320x320/JB4rf0w_hvy2ZBAK.mp4?tag=12","832000","video/mp4","https://video.twimg.com/ext_tw_video/1488034620847411202/pu/vid/480x480/bQqY3FetwB_1fU31.mp4?tag=12","1","0","2","active","@CDCgov https://t.co/6KIUWXQzD6",
"false","true","Odė gyvenimui. 🫠 
Tai memą įmetu, tai kažkokias naujienas įvykius amžiais komentuoju.

Long $ASTS","https://pbs.twimg.com/profile_images/1858149784369954816/mzdrLWIm_normal.jpg","Robokopas","973411708457947138","robokopas","292","0","1486021122089005058","Tue Jan 25 17:03:15 +0000 2022","https://t.co/H1WDXzCSdY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"marketwatch.com/story/south-af…","https://www.marketwatch.com/story/south-africa-study-shows-boosters-failed-to-block-omicron-bolstering-case-for-face-masks-distancing-and-hand-washing-11642693727","8","31","https://t.co/H1WDXzCSdY","146569971","0","7","CDC","CDCgov",,,,,,"1486021862387814400","qme","9",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/H1WDXzCSdY",
"false","false","","https://pbs.twimg.com/profile_images/1635230954921816065/WNQs-HNh_normal.jpg","Sean","151425648","5eany73","20","0","1486021122089005058","Thu Feb 10 10:59:02 +0000 2022","Effective 🤣🤣🤣🤦🏼‍♂️. 🐍’s",,,,,,,,"pic.x.com/fQuRQeuS8k","https://x.com/5eany73/status/1491728407666827264/photo/1",,"Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1491728402268790786","32","55","3_1491728402268790786","3_1491728402268790786","https://pbs.twimg.com/media/FLOvFA6XoAIoiTK.jpg","654","1168","0","0","1168","1168","0","0","1332","1168","0","0","1548","774","197","0","1548","1168","0","0","1548","1168","1548","fit","1168","1200","fit","905","680","fit","513","150","crop","150","photo","https://t.co/fQuRQeuS8k",,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491728407666827264","en","3","1491728402268790786","https://pbs.twimg.com/media/FLOvFA6XoAIoiTK.jpg",,,,,,,,,,,,,,,,,"0","0","2","active","@CDCgov Effective 🤣🤣🤣🤦🏼‍♂️. 🐍’s https://t.co/fQuRQeuS8k",
"false","false","Max. I have to keep changing my affiliation. Officially Independent. Conceptual analytics expert.","https://pbs.twimg.com/profile_images/1337941087105769472/pP2XedQJ_normal.jpg","Hammurabi vs. USA","1196130378681143296","Max01144337","132","0","1486021122089005058","Tue Jan 25 22:19:51 +0000 2022","No one on this planet can prove these synthetic mRNA codes are safe on any level long term. In fact pfizer never released the data on what they are withholding. You need at least 15-20 years to see if they cause disease later. Like asbestos. And they aren’t vaccines at all.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486101536971317252","en","5",,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov No one on this planet can prove these synthetic mRNA codes are safe on any level long term. In fact pfizer never released the data on what they are withholding. You need at least 15-20 years to see if they cause disease later. Like asbestos. And they aren’t vaccines at all.",
"true","false","HCP, teacher, wife to HCP, Mom, Daughter, Sister. Sharing information and life.","https://pbs.twimg.com/profile_images/1667208035473735688/u-lzEKby_normal.jpg","Abi- normal🤣","50718576","askaweiss","476","0","1486021122089005058","Tue Jan 25 17:31:01 +0000 2022","Natural immunity is more effective. I’m vaccinated n boosted n COVID positive. My husband who is a physician is sick now. Please explain to people that the vaccine does not prevent the spread of the virus but ONLY lessens the severity if that. We r not vaccinating healthy kids.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486028850874269705","en","5",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Natural immunity is more effective. I’m vaccinated n boosted n COVID positive. My husband who is a physician is sick now. Please explain to people that the vaccine does not prevent the spread of the virus but ONLY lessens the severity if that. We r not vaccinating healthy kids.",
"false","false","Truth is Treason in an Empire of Lies","https://pbs.twimg.com/profile_images/1482102200289542144/pvIxzeuU_normal.jpg","Truth Audit","1481836545799688192","TruthAudit","3","0","1486021122089005058","Tue Jan 25 17:07:17 +0000 2022","Fake news",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486022878499786755","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Fake news",
"false","false","","https://pbs.twimg.com/profile_images/1313547920105500672/pZ2-bcd3_normal.jpg","thersimicus","1313547676001198083","eliezergarzon","29","0","1486021122089005058","Tue Jan 25 17:03:17 +0000 2022","#misinformation","8","23","misinformation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486021872068317189","qme","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov #misinformation",
"false","false","","https://pbs.twimg.com/profile_images/1476671700678885377/rKTyY39V_normal.jpg","Texas Scrap","1476671233127239688","HJC_AUTOSALVAGE","24","0","1486021122089005058","Tue Jan 25 18:30:47 +0000 2022","#COVAXIN_USA Quit with the bullshit Pfizer and Moderna sales pitch ! Approve Covaxin a vaccine that works and does not have these horrible side affects. I took Moderna and have been to the doctor more times in recent weeks than my whole life. 🤬","8","20","COVAXIN_USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486043892084527115","en","4",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov #COVAXIN_USA Quit with the bullshit Pfizer and Moderna sales pitch ! Approve Covaxin a vaccine that works and does not have these horrible side affects. I took Moderna and have been to the doctor more times in recent weeks than my whole life. 🤬",
"false","false","","https://pbs.twimg.com/profile_images/1639500749716574208/r2gdC4zz_normal.jpg","I V A N","546252937","magister_uk","111","0","1486021122089005058","Thu Feb 10 04:28:55 +0000 2022","",,,,,,,,"pic.x.com/al94V4yej9","https://x.com/magister_uk/status/1491630232339632136/photo/1",,"Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1491630135539388417","8","31","3_1491630135539388417","3_1491630135539388417","https://pbs.twimg.com/media/FLNVtI0X0AEF5Bq.jpg","491","877","0","747","877","877","0","403","1000","877","0","280","1280","640","160","0","1280","877","0","0","1280","877","1280","fit","877","1200","fit","822","680","fit","466","150","crop","150","photo","https://t.co/al94V4yej9",,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491630232339632136","qme","3","1491630135539388417","https://pbs.twimg.com/media/FLNVtI0X0AEF5Bq.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/al94V4yej9",
"false","false","","https://pbs.twimg.com/profile_images/1648811706720854016/3Hgy0PgA_normal.jpg","EdeDab","1024159290183974912","bad_ede","2","0","1486021122089005058","Tue Jan 25 18:53:57 +0000 2022","And people that have been vaccinated and/or infected with Omicron have also natural immunity; therefore, natural immunity should be equivalent for vaccination.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486049721630167041","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov And people that have been vaccinated and/or infected with Omicron have also natural immunity; therefore, natural immunity should be equivalent for vaccination.",
"false","true","Odė gyvenimui. 🫠 
Tai memą įmetu, tai kažkokias naujienas įvykius amžiais komentuoju.

Long $ASTS","https://pbs.twimg.com/profile_images/1858149784369954816/mzdrLWIm_normal.jpg","Robokopas","973411708457947138","robokopas","292","0","1486021122089005058","Tue Jan 25 17:05:02 +0000 2022","https://t.co/JzC0QiNjZg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"reuters.com/business/healt…","https://www.reuters.com/business/healthcare-pharmaceuticals/novavax-says-covid-vaccine-boosts-response-omicron-variant-2021-12-22/","8","31","https://t.co/JzC0QiNjZg","146569971","0","7","CDC","CDCgov",,,,,,"1486022310993793026","qme","4",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/JzC0QiNjZg",
"false","false","Believe in Real Science and Combat Idiots using the guiding words of Stephen Hawking: INTELLIGENCE IS THE ABILITY TO ADAPT TO CHANGE","https://pbs.twimg.com/profile_images/1440431875978252289/DunHClma_normal.jpg","SAGREDO","830378024512151552","sgril25","155","0","1486021122089005058","Tue Jan 25 23:11:11 +0000 2022","I though that this insanity is over. I was wrong. People from CDC forgot that we do not have anymore alpha, beta or even delta strains. It is general knowledge that shitty Pfizer vaccine does not effective against omicron. Stop your salesperson promotions. Start to do your job.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486114454383202305","en","4",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov I though that this insanity is over. I was wrong. People from CDC forgot that we do not have anymore alpha, beta or even delta strains. It is general knowledge that shitty Pfizer vaccine does not effective against omicron. Stop your salesperson promotions. Start to do your job.",
"false","false","| Engineer | Advancing AI | Blockchain |Encryption is not a crime | Freedom is all we have | Unapologetic metal head |","https://pbs.twimg.com/profile_images/2008109956919099392/xus2htif_normal.jpg","Cardkillah","21713975","Cardkillah","1780","0","1486021122089005058","Thu Feb 10 03:12:18 +0000 2022","Unless you were one of the thousands of people to take the vaccine and have side effects, or get the vaccine and still get very ill from COVID. Polio vaccine is advertised as between 99-100% effective in preventing Polio. Is that why you changed the definition?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491610952650960901","en","3",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Unless you were one of the thousands of people to take the vaccine and have side effects, or get the vaccine and still get very ill from COVID. Polio vaccine is advertised as between 99-100% effective in preventing Polio. Is that why you changed the definition?",
"false","false","Scottish/Irish-Chinese, English, German; Swedish, Norwegian, Fin. I'm a mutt. Product of men greater than I will ever be. Soldiers and hunters. Warriors.","https://pbs.twimg.com/profile_images/1874106153413599232/qp7YjMqu_normal.jpg","James R. Lee Jr.","1434141753511194626","YellowTiger47","45","0","1486021122089005058","Thu Feb 10 05:31:27 +0000 2022","This is Medical MISINFORMATION.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491645970756648961","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This is Medical MISINFORMATION.",
"false","false","X","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Jane","1483574833409572867","Jane73069899","4","0","1486021122089005058","Tue Jan 25 19:05:15 +0000 2022","Yet we don’t get to see all of the testing data, and the documents related to the FDA approvals, until the year 2076. 🤔",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486052563753570311","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Yet we don’t get to see all of the testing data, and the documents related to the FDA approvals, until the year 2076. 🤔",
"false","false","Not META data.","https://pbs.twimg.com/profile_images/1482829413813264390/uv8SI--i_normal.jpg","Steven Evans","1454079214928470017","SteieeeEieeee","12","0","1486021122089005058","Thu Jan 27 12:57:20 +0000 2022","Funny that the tweet refers to “data”, however no “data”is shown in the screenshot.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486684751868088321","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Funny that the tweet refers to “data”, however no “data”is shown in the screenshot.",
