"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/symbols/0/indices/0","entities/symbols/0/indices/1","entities/symbols/0/tag/info/info/name","entities/symbols/0/tag/info/info/ticker","entities/symbols/0/text","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","entities/user_mentions/4/id_str","entities/user_mentions/4/indices/0","entities/user_mentions/4/indices/1","entities/user_mentions/4/name","entities/user_mentions/4/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","Investor | Options Trader - Not a Financial Advisor","https://pbs.twimg.com/profile_images/1506101870581981185/54U3TEQN_normal.jpg","TG2 x MMA 🌟","1485407140474990593","STXRBOYYY999","30","0","1505218795937447939","Mon Mar 21 18:13:15 +0000 2022","Why is that the case?
Get vaccinated problem not vaccinated problem..Damn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505970811030708225","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Why is that the case?
Get vaccinated problem not vaccinated problem..Damn",
"false","false","Here for the drama","https://pbs.twimg.com/profile_images/1515043132328620044/2BqDPBp0_normal.jpg","Wasteland Mahony","1515003034706878471","WastelandMahony","59","0","1505218795937447939","Tue Apr 19 00:59:19 +0000 2022","You have a higher chance of death If you go to the hospital and allow them to use that  poison remdesivir in your body",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1516219860157714432","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You have a higher chance of death If you go to the hospital and allow them to use that  poison remdesivir in your body",
"false","true","","https://pbs.twimg.com/profile_images/1670730993009917955/RPCkKGOj_normal.jpg","Larry Miller","842043036368572416","LarryMi65730657","73","0","1505218795937447939","Sun Mar 20 11:42:52 +0000 2022","FALSE STATEMENT AGAIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505510177516228610","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov FALSE STATEMENT AGAIN",
"false","false","","https://pbs.twimg.com/profile_images/1606822561/SimplyNaturalFlowers_normal.jpg","AGK","126135936","SimplyNaturalEv","372","0","1505218795937447939","Tue Mar 22 02:39:51 +0000 2022","What happened to Novavax? Why have they not been approved?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1506098301904457729","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov What happened to Novavax? Why have they not been approved?",
"false","false","Sol: h51MnzG3VvUDmdgcpx3Ja9tjcGhfWbv8AJYvnoq4kfd","https://pbs.twimg.com/profile_images/1958655620518653952/k6nqZLyT_normal.jpg","Crypto Kid","1441523175330877443","cryptokid726","1825","0","1505218795937447939","Sun Mar 20 06:32:38 +0000 2022","Ok ok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505432105387544576","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Ok ok",
"false","false","Check out our @linktree","https://pbs.twimg.com/profile_images/1525638977520386050/-EoaEVwc_normal.jpg","MB","1340343997743640576","SecretAngels11","48","0","1505218795937447939","Sun Mar 20 15:07:37 +0000 2022","Lord all lies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505561705228734465","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lord all lies",
"false","true","QUEENS, NYC born, love music, nice weather, NYC, DC, SD & more. Big fan of Obama & the extremely BEAUTIFUL & TALENTED ♥❤Stephanie Mills❤♥!

BLACK LIVES MATTER!","https://pbs.twimg.com/profile_images/651872490646474752/XYnVkaNm_normal.jpg","Frank T. Lofaro Jr.","1290017881","queensnycfrank","1163","0","1505218795937447939","Sat Apr 30 18:25:02 +0000 2022","Even if you DO get hospitalized, which is much less likely if vaxxed and/or boosted, your odds are much better of not dying or needing a ventilator.

So way less likely overall.

Get the vax!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1520469292617113600","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Even if you DO get hospitalized, which is much less likely if vaxxed and/or boosted, your odds are much better of not dying or needing a ventilator.

So way less likely overall.

Get the vax!",
"false","false","Fabric recycler.  Retired Computer Biz Owner.   Grew up on Paul Harvey ""And now the rest of the story"" when news was news not opinion or brainwashing BS.","https://pbs.twimg.com/profile_images/1661855164116942850/0vP1LBCK_normal.jpg","Princess Tractor Cat .... Aka TacoCat","14136304","JenniferF","7351","0","1505218795937447939","Sat Mar 19 21:25:19 +0000 2022","It was a lie.  Sorry to see you are going to be one of the last to admit it.... https://t.co/xpibVCHkbu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/richardursomd/…","https://x.com/richardursomd/status/1317629670129606656","88","111","https://t.co/xpibVCHkbu","146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505294370119065601","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov It was a lie.  Sorry to see you are going to be one of the last to admit it.... https://t.co/xpibVCHkbu",
"false","false","","https://pbs.twimg.com/profile_images/887326486314840064/7NgVXLMm_normal.jpg","mill","257577518","Milliganz5","71","0","1505218795937447939","Sat Apr 23 11:51:17 +0000 2022","Great. I got 2 but not 3 or 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1517833484018106370","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Great. I got 2 but not 3 or 4",
"false","false","","https://pbs.twimg.com/profile_images/515079058913107968/WhJmwIGb_normal.png","Zaran Dunloy","2722423542","zarandunloy","22","0","1505218795937447939","Wed Mar 30 23:50:27 +0000 2022","What about those who have the disease, what therapeutics do we have for ICU patients, remdesivir has already been proven UN-effective.  Zyesami has been found to be 3X better.  Shame on FDA!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1509317159310311432","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov What about those who have the disease, what therapeutics do we have for ICU patients, remdesivir has already been proven UN-effective.  Zyesami has been found to be 3X better.  Shame on FDA!",
"false","false","- a wandering soul who has lived in many Countries and on several Continents-","https://pbs.twimg.com/profile_images/1699842055411748864/-hXw5y18_normal.jpg","Zambezi15","947624926273421312","Zambezi151","53","0","1505218795937447939","Sat Mar 19 21:57:14 +0000 2022","😂😂😂 here in Europe our unvaccinated are also having mild symptoms and majority in hospital is not the unvaccinated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505302401955377155","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 😂😂😂 here in Europe our unvaccinated are also having mild symptoms and majority in hospital is not the unvaccinated",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Swpa726@gmail.com","1452536650265817088","0_notw","0","0","1505218795937447939","Tue Mar 22 17:43:46 +0000 2022","Where can these studies be found? Interested In reviewing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1506325780149592065","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Where can these studies be found? Interested In reviewing.",
"false","false","","https://pbs.twimg.com/profile_images/1408772337634324481/gxEX-f6O_normal.jpg","Core","1408772054455836674","Core59318553","0","0","1505218795937447939","Mon Mar 21 05:26:25 +0000 2022","😑",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505777830990385152","qme","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 😑",
"false","false","","https://pbs.twimg.com/profile_images/1481009787714211840/e5pyRLbp_normal.png","KG KG","1481009683208937472","KGKG35363712","0","0","1505218795937447939","Sun Mar 20 08:11:03 +0000 2022","Thank you for that BULLSHIT PSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505456875977908224","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Thank you for that BULLSHIT PSA",
"false","false","views are my own... not anti vax just don’t be gullible, the proof is out there most people don’t need it","https://pbs.twimg.com/profile_images/1991262574571106304/ulBYf86o_normal.jpg","TheFacts","29211670","wombat4all","289","0","1505218795937447939","Sat Mar 19 21:34:15 +0000 2022","Ffs stop spreading your misinformation already cdc. You are a joke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505296617683001354","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Ffs stop spreading your misinformation already cdc. You are a joke",
"false","false","The empty sky, how it tricks the former orange Potus. Motorcyclist and Poet & Dem. Resist everyday. Cancer Survivor, twice, maybe 3  times. Former Educator.","https://pbs.twimg.com/profile_images/817902249246457856/PaXHIGPF_normal.jpg","MRScribe","817901093158010880","mr_bluetown","2018","0","1505218795937447939","Wed Mar 23 20:07:37 +0000 2022","Yep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1506724365609717765","und","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Yep.",
"false","true","Beanie wearing, crypto marketer, chilling somewhere in Europe. Opinions are my own.

This is the way.

Follow me on IG - https://t.co/Ving5A5Ute","https://pbs.twimg.com/profile_images/1290606661623848964/FZ2GRezm_normal.jpg","Crypto Dizzle","1290605502834135041","DizzleCrypto","3558","0","1505218795937447939","Sun Mar 20 01:53:58 +0000 2022","CDC did a whoopsy.

https://t.co/vUfI3IAz31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/DizzleCrypto/s…","https://x.com/DizzleCrypto/status/1504974712480444418","28","51","https://t.co/vUfI3IAz31","146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505361977782280194","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov CDC did a whoopsy.

https://t.co/vUfI3IAz31",
"false","true","@Ocugen is trying to save the world from blindness | Find me on IG, Tiktok & YouTube | 🇺🇸First | Subscribe to our YT channel👇","https://pbs.twimg.com/profile_images/1616321742921928704/TVidu1Rv_normal.jpg","HIEU TRAN the Insurance Man","1395910534877257731","HieuTrantheMAN","1687","0","1505218795937447939","Sat Mar 19 21:59:58 +0000 2022","#IchooseCOVAXIN 
We are done buying the lies you have been selling for Pfizer. I assume you haven’t seen the data trial they tried to hide from the public? 1225 death after 3 months of injection is NOT safe. Criminals!",,"8","23","IchooseCOVAXIN",,,,,,,,,,"pic.x.com/hNSy0KJdye","https://x.com/HieuTrantheMAN/status/1505303090156621824/photo/1",,"Available",,,,,,,,,,,,,,,,,"1505303087103164416","227","250","3_1505303087103164416","3_1505303087103164416","https://pbs.twimg.com/media/FOPpLqoVQAApMDm.jpg","865","1545","0","618","1545","1545","0","278","1761","1545","0","170","2000","1000","545","0","2000","1545","0","0","2000","1545","2000","fit","1545","1200","fit","927","680","fit","525","150","crop","150","photo","https://t.co/hNSy0KJdye",,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505303090156621824","en","9","1505303087103164416","https://pbs.twimg.com/media/FOPpLqoVQAApMDm.jpg",,,,,,,,,,,,,,,,,"0","3","4","active","@CDCgov #IchooseCOVAXIN 
We are done buying the lies you have been selling for Pfizer. I assume you haven’t seen the data trial they tried to hide from the public? 1225 death after 3 months of injection is NOT safe. Criminals! https://t.co/hNSy0KJdye",
"false","false","Happily married to the most beautiful woman in the world. Stock market, Crypto enthusiast. MAGA. Love God, Family, Country. Trump 2028","https://pbs.twimg.com/profile_images/1215126043280973827/F2X4hOjA_normal.jpg","Guy","828638127078141953","GuyCreal","2386","0","1505218795937447939","Sat Mar 19 17:21:34 +0000 2022","You people are a joke. So many of you need to be fired from your corruption and ineptitude. Covaxin is the only vaccine scientifically proven to work on Omicron. Period. Do your F’ing job! #IchooseCOVAXIN #COVAXIN $ocgn",,"197","212","IchooseCOVAXIN","213","221","COVAXIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222","227","Ocugen Inc","OCGN","ocgn",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505233030331478019","en","7",,,,,,,,,,,,,,,,,,,"0","1","3","active","@CDCgov You people are a joke. So many of you need to be fired from your corruption and ineptitude. Covaxin is the only vaccine scientifically proven to work on Omicron. Period. Do your F’ing job! #IchooseCOVAXIN #COVAXIN $ocgn",
"false","false","New account for Wing Chun","https://pbs.twimg.com/profile_images/1491094225995321359/GuBTWc5b_normal.jpg","WingChunSifu","1490307081571868677","wing_chun_sifu","0","0","1505218795937447939","Sat Mar 19 17:45:29 +0000 2022","Why are you and Joe Biden holding my family to ransom? I'm married to and have a child with an American citizen and you've made it impossible for me to visit unless I agree under duress to one of your dangerous gene altering drugs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505239047035363341","en","4",,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov Why are you and Joe Biden holding my family to ransom? I'm married to and have a child with an American citizen and you've made it impossible for me to visit unless I agree under duress to one of your dangerous gene altering drugs.",
"false","false","","https://pbs.twimg.com/profile_images/1498970380140257281/gi9VxYfs_normal.png","Ionut Daniel","1498970158085419008","Ionutj2017","3","0","1505218795937447939","Sun Mar 20 00:18:55 +0000 2022","More people die from the vaccine than the unvaccinated. sad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505338057192521735","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov More people die from the vaccine than the unvaccinated. sad",
"false","true","Hello 👋","https://pbs.twimg.com/profile_images/1896370239312437248/H9XP8Qn0_normal.jpg","Toefou","820950178874228736","Toefoufeet","3","0","1505218795937447939","Sat Mar 19 21:42:08 +0000 2022","Why is it OK for CDC to blame inflated Covid deaths on coding error?   How are we supposed to trust the CDC?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505298602675122177","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Why is it OK for CDC to blame inflated Covid deaths on coding error?   How are we supposed to trust the CDC?",
"false","false","My Life, liberty and pursuit of happiness are nobodies business but my own. Safety is a delusion,  assumption is a lie, ego is a disease  socialism is bullying","https://pbs.twimg.com/profile_images/1460196051743248393/qDh3UIfK_normal.jpg","Aaron Mullen","1460195766912184321","TheChosenAaron","4","0","1505218795937447939","Sat Mar 19 17:14:27 +0000 2022","That's because they don't give them remdesivir. They save that poison for the unvaccinated. Wouldn't want to undermine the fake-cine, sterilization drug, and let the truth come out. #populationcontrol #eugenicide #sheeptotheslaugter",,"190","208","populationcontrol","209","220","eugenicide","221","240","sheeptotheslaugter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505231235823509510","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov That's because they don't give them remdesivir. They save that poison for the unvaccinated. Wouldn't want to undermine the fake-cine, sterilization drug, and let the truth come out. #populationcontrol #eugenicide #sheeptotheslaugter",
"false","false","Ουτε βημα πισω!","https://pbs.twimg.com/profile_images/1983526184399888384/9FqFLeQ8_normal.jpg","Demetra Christodoulou","1242477371661225988","Christodoulou1D","819","0","1505218795937447939","Sat Mar 19 22:07:57 +0000 2022","97% of the world population who got sick with this ""deadly"" virus had minus symptoms at home... you should be behind bars! criminals!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505305099836563457","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 97% of the world population who got sick with this ""deadly"" virus had minus symptoms at home... you should be behind bars! criminals!",
"false","false","Adventurous","https://pbs.twimg.com/profile_images/1098036077707886593/Gv8rN3L1_normal.jpg","anamdelosreyes","1098035706637832192","anamdelosreyes","112","0","1505218795937447939","Sat Mar 19 16:28:09 +0000 2022","Study the new virus: Putin!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505219584177147904","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Study the new virus: Putin!",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Chuck","1500468376241467392","Chuck67902819","738","0","1505218795937447939","Sat Mar 19 19:25:45 +0000 2022","And those of you who never got a vaccine, booster, or don’t wear a mask, are probably spreading the virus and murdering your friends, relatives, and seniors?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1505264281457414144","en","1",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov And those of you who never got a vaccine, booster, or don’t wear a mask, are probably spreading the virus and murdering your friends, relatives, and seniors?",
