"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/hashtags/4/indices/0","entities/hashtags/4/indices/1","entities/hashtags/4/text","entities/hashtags/5/indices/0","entities/hashtags/5/indices/1","entities/hashtags/5/text","entities/hashtags/6/indices/0","entities/hashtags/6/indices/1","entities/hashtags/6/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/large/faces/2/h","entities/media/0/features/large/faces/2/w","entities/media/0/features/large/faces/2/x","entities/media/0/features/large/faces/2/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/medium/faces/2/h","entities/media/0/features/medium/faces/2/w","entities/media/0/features/medium/faces/2/x","entities/media/0/features/medium/faces/2/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/orig/faces/2/h","entities/media/0/features/orig/faces/2/w","entities/media/0/features/orig/faces/2/x","entities/media/0/features/orig/faces/2/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/features/small/faces/2/h","entities/media/0/features/small/faces/2/w","entities/media/0/features/small/faces/2/x","entities/media/0/features/small/faces/2/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/1/display_url","entities/media/1/expanded_url","entities/media/1/ext_media_availability/status","entities/media/1/features/large/faces/0/h","entities/media/1/features/large/faces/0/w","entities/media/1/features/large/faces/0/x","entities/media/1/features/large/faces/0/y","entities/media/1/features/large/faces/1/h","entities/media/1/features/large/faces/1/w","entities/media/1/features/large/faces/1/x","entities/media/1/features/large/faces/1/y","entities/media/1/features/large/faces/2/h","entities/media/1/features/large/faces/2/w","entities/media/1/features/large/faces/2/x","entities/media/1/features/large/faces/2/y","entities/media/1/features/medium/faces/0/h","entities/media/1/features/medium/faces/0/w","entities/media/1/features/medium/faces/0/x","entities/media/1/features/medium/faces/0/y","entities/media/1/features/medium/faces/1/h","entities/media/1/features/medium/faces/1/w","entities/media/1/features/medium/faces/1/x","entities/media/1/features/medium/faces/1/y","entities/media/1/features/medium/faces/2/h","entities/media/1/features/medium/faces/2/w","entities/media/1/features/medium/faces/2/x","entities/media/1/features/medium/faces/2/y","entities/media/1/features/orig/faces/0/h","entities/media/1/features/orig/faces/0/w","entities/media/1/features/orig/faces/0/x","entities/media/1/features/orig/faces/0/y","entities/media/1/features/orig/faces/1/h","entities/media/1/features/orig/faces/1/w","entities/media/1/features/orig/faces/1/x","entities/media/1/features/orig/faces/1/y","entities/media/1/features/orig/faces/2/h","entities/media/1/features/orig/faces/2/w","entities/media/1/features/orig/faces/2/x","entities/media/1/features/orig/faces/2/y","entities/media/1/features/small/faces/0/h","entities/media/1/features/small/faces/0/w","entities/media/1/features/small/faces/0/x","entities/media/1/features/small/faces/0/y","entities/media/1/features/small/faces/1/h","entities/media/1/features/small/faces/1/w","entities/media/1/features/small/faces/1/x","entities/media/1/features/small/faces/1/y","entities/media/1/features/small/faces/2/h","entities/media/1/features/small/faces/2/w","entities/media/1/features/small/faces/2/x","entities/media/1/features/small/faces/2/y","entities/media/1/id_str","entities/media/1/indices/0","entities/media/1/indices/1","entities/media/1/media_key","entities/media/1/media_results/result/media_key","entities/media/1/media_url_https","entities/media/1/original_info/focus_rects/0/h","entities/media/1/original_info/focus_rects/0/w","entities/media/1/original_info/focus_rects/0/x","entities/media/1/original_info/focus_rects/0/y","entities/media/1/original_info/focus_rects/1/h","entities/media/1/original_info/focus_rects/1/w","entities/media/1/original_info/focus_rects/1/x","entities/media/1/original_info/focus_rects/1/y","entities/media/1/original_info/focus_rects/2/h","entities/media/1/original_info/focus_rects/2/w","entities/media/1/original_info/focus_rects/2/x","entities/media/1/original_info/focus_rects/2/y","entities/media/1/original_info/focus_rects/3/h","entities/media/1/original_info/focus_rects/3/w","entities/media/1/original_info/focus_rects/3/x","entities/media/1/original_info/focus_rects/3/y","entities/media/1/original_info/focus_rects/4/h","entities/media/1/original_info/focus_rects/4/w","entities/media/1/original_info/focus_rects/4/x","entities/media/1/original_info/focus_rects/4/y","entities/media/1/original_info/height","entities/media/1/original_info/width","entities/media/1/sizes/large/h","entities/media/1/sizes/large/resize","entities/media/1/sizes/large/w","entities/media/1/sizes/medium/h","entities/media/1/sizes/medium/resize","entities/media/1/sizes/medium/w","entities/media/1/sizes/small/h","entities/media/1/sizes/small/resize","entities/media/1/sizes/small/w","entities/media/1/sizes/thumb/h","entities/media/1/sizes/thumb/resize","entities/media/1/sizes/thumb/w","entities/media/1/type","entities/media/1/url","entities/media/1/video_info/aspect_ratio/0","entities/media/1/video_info/aspect_ratio/1","entities/media/1/video_info/variants/0/bitrate","entities/media/1/video_info/variants/0/content_type","entities/media/1/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","entities/user_mentions/4/id_str","entities/user_mentions/4/indices/0","entities/user_mentions/4/indices/1","entities/user_mentions/4/name","entities/user_mentions/4/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/photo/1/id","media/photo/1/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","quotes","replies","retweets","status","text","views"
"true","true","❤️❤️","https://pbs.twimg.com/profile_images/1460699212438401027/cehbAMfw_normal.jpg","JayLove84","1109643345339412480","Jonathanth1984","250","0","1245463960712810502","Fri Apr 03 14:26:45 +0000 2020","🌟 FREE THE CDC 🌟

                  💯

https://t.co/V83g8adoHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"youtu.be/LyGezYyXloI","https://youtu.be/LyGezYyXloI","47","70","https://t.co/V83g8adoHT","146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1246081709994467328","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🌟 FREE THE CDC 🌟

                  💯

https://t.co/V83g8adoHT",
"false","true","There is only one happiness in life: to love and be loved💋❤️💝😍🥰😘","https://pbs.twimg.com/profile_images/1095952799781728257/A5TANjOc_normal.png","Bobbi Ysmael","923563199588380672","bobbibysmael","2028","0","1245463960712810502","Mon Apr 06 19:35:51 +0000 2020","Sad and tragic and so much like Satan but you know what? GOD'S GOT THIS...and this too HE shall overcome! NO ONE HAS MORE POWER THAN GOD DOES!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247246662361206785","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Sad and tragic and so much like Satan but you know what? GOD'S GOT THIS...and this too HE shall overcome! NO ONE HAS MORE POWER THAN GOD DOES!",
"true","false","I love baseball, photography, country, family and I vote 💙and bleed KY 💙. I’m just a soul whose intentions are good.","https://pbs.twimg.com/profile_images/1887254006415704064/TpKfaS6F_normal.jpg","Rick Compton","16667618","rickcomp52","3458","0","1245463960712810502","Thu Apr 02 18:54:50 +0000 2020","I thought we were in 2020?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","19658936","8","21","CDC Emergency","CDCemergency",,,,,,,,,,,,,,,,"1245786787353628673","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov @CDCemergency I thought we were in 2020?",
"true","true","Christian mom who hopes to encourage you to live a life of victory
#JesusIsLord
#GodBlessYou
Followed by great people and hopefully you!
#SaveAmerica #MAGA #KAG","https://pbs.twimg.com/profile_images/1690383179721617408/wJfRoJmh_normal.jpg","Linda Marie Lovison","88394635","lilo623","36516","0","1245463960712810502","Wed Apr 08 05:24:37 +0000 2020","#CDC @CDCgov updates its website to remove dosage guidance on #hydroxychloroquine.
Dr. Fauci is incorrect - he states the drug has not proven effective.
I've heard of so many positive results from its use!
Why doesn't the Left agree?
#coronavirus #COVID19 
https://t.co/qVEvfzLyiv","8","12","CDC","70","89","hydroxychloroquine","242","254","coronavirus","255","263","COVID19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thehill.com/homenews/news/…","https://thehill.com/homenews/news/491702-cdc-updates-website-to-remove-guidance-on-drug-touted-by-trump","265","288","https://t.co/qVEvfzLyiv","146569971","0","7","CDC","CDCgov","146569971","13","20","CDC","CDCgov",,,,,,,,,,,,,,,,"1247757217282969604","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov #CDC @CDCgov updates its website to remove dosage guidance on #hydroxychloroquine.
Dr. Fauci is incorrect - he states the drug has not proven effective.
I've heard of so many positive results from its use!
Why doesn't the Left agree?
#coronavirus #COVID19 
https://t.co/qVEvfzLyiv",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","kaschrades","1012105334956154885","kaschrades","26","0","1245463960712810502","Thu Apr 02 16:57:56 +0000 2020","Please give us the recovery count also so we have some hope",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","44783853","8","15","HHS","HHSGov",,,,,,,,,,,,,,,,"1245757368065024000","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov @HHSGov Please give us the recovery count also so we have some hope",
"false","true","Mom, wife, grammi, recent breast cancer survivor. Tuff as Patton, love the USA with all my heart. Carried by faith, proud of my president, prayers answered Trum","https://pbs.twimg.com/profile_images/882854452763480064/iFp5iyBM_normal.jpg","Tammi Imbo","873737603358609409","tammi_imbo","7","0","1245463960712810502","Wed Apr 08 17:49:14 +0000 2020","Stop cooking the books and recording all deaths as C19 deaths. We know this now and the news is spreading it hurts your reputation. Stop lying. We nee trust you.  We don’t need mask. we all knew that from the start we did We need 35m test a daily. For all.  Stop crap to our Pres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247944606299365376","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Stop cooking the books and recording all deaths as C19 deaths. We know this now and the news is spreading it hurts your reputation. Stop lying. We nee trust you.  We don’t need mask. we all knew that from the start we did We need 35m test a daily. For all.  Stop crap to our Pres",
"false","false","immigrated here","https://pbs.twimg.com/profile_images/1231084341423292416/ngcCjFLK_normal.jpg","Judy 053","1231084013323870210","053Judy","3","0","1245463960712810502","Sun Apr 05 05:07:43 +0000 2020","https://t.co/L7ef8cTQhu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"youtu.be/Om9VTacb6VM","https://youtu.be/Om9VTacb6VM","8","31","https://t.co/L7ef8cTQhu","146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1246665800921968640","qme","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/L7ef8cTQhu",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:14:15 +0000 2020","OPEN LETTER TO THE LEADERS OF THE UNITED STATES OF AMERICA.
Receive a cordial greeting and all my respect for each of you Citizen President and Vice President of the United States of America, Governors of the different States and Mayors of each county of the American territory.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247014733149962241","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov OPEN LETTER TO THE LEADERS OF THE UNITED STATES OF AMERICA.
Receive a cordial greeting and all my respect for each of you Citizen President and Vice President of the United States of America, Governors of the different States and Mayors of each county of the American territory.",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:20:50 +0000 2020","May God give us the wisdom necessary to unite and act. THE MOMENT IS NOW.
Sincerely.

Jose A. Arias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247016390466211840","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov May God give us the wisdom necessary to unite and act. THE MOMENT IS NOW.
Sincerely.

Jose A. Arias",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:20:43 +0000 2020","Please I beg you all and I repeat high to the politics, diplomacy and care of the economy we take actions because perhaps there will not be tomorrow because unfortunately at this moment WE ALL CAN BE CONTAGIATED AND WE DON'T KNOW.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247016359784931328","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Please I beg you all and I repeat high to the politics, diplomacy and care of the economy we take actions because perhaps there will not be tomorrow because unfortunately at this moment WE ALL CAN BE CONTAGIATED AND WE DON'T KNOW.",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:19:52 +0000 2020","and, in short, the entire productive apparatus of this great country if 50% of the population dies and the other 50% remains unemployed and without money.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247016148362649600","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov and, in short, the entire productive apparatus of this great country if 50% of the population dies and the other 50% remains unemployed and without money.",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:19:46 +0000 2020","I wonder what the airlines and cruise lines, hotels, phone companies, tech and computer companies, supermarkets and electronic sales companies, cafes, bars and restaurants, banks, car dealers, builders are going to do. of houses and landlords, stockbrokers, hydrocarbon companies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247016123507171330","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov I wonder what the airlines and cruise lines, hotels, phone companies, tech and computer companies, supermarkets and electronic sales companies, cafes, bars and restaurants, banks, car dealers, builders are going to do. of houses and landlords, stockbrokers, hydrocarbon companies",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:19:16 +0000 2020","protective clothing and equipment. 4 Close all factories, companies and businesses that are not producing inputs to avoid people on the street, for everything totally. 5 Send necessary money to each household to buy food to prevent them from going to work. 6 Decree the",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247015994939199489","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov protective clothing and equipment. 4 Close all factories, companies and businesses that are not producing inputs to avoid people on the street, for everything totally. 5 Send necessary money to each household to buy food to prevent them from going to work. 6 Decree the",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:18:52 +0000 2020","a national curfew, a state of emergency and other measures to activate the necessary actions to produce the necessary supplies for the medical front, all companies committed to producing what is needed, masks, glasses, face protectors, gloves, surgical clothing and medical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247015894779187202","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov a national curfew, a state of emergency and other measures to activate the necessary actions to produce the necessary supplies for the medical front, all companies committed to producing what is needed, masks, glasses, face protectors, gloves, surgical clothing and medical",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:18:39 +0000 2020","If we do not act together today we are going to lose, let us worry about solving the health problem, that is the priority and tomorrow we will worry about the economy, about politics to resolve our differences. 1 The government must take the necessary legal and political actions,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247015841306038272","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov If we do not act together today we are going to lose, let us worry about solving the health problem, that is the priority and tomorrow we will worry about the economy, about politics to resolve our differences. 1 The government must take the necessary legal and political actions,",
"false","false","I am","https://pbs.twimg.com/profile_images/1240865056222351362/9P8OkZ93_normal.jpg","jose angel arias","1240860934047858688","joseAngel2428","1","0","1245463960712810502","Mon Apr 06 04:18:16 +0000 2020","survive, politicians, economists, businessmen, scientists, doctors, nurses, employees, immigrants, parents, children, neighbors. All doomed to combat this pandemic, each from his combat position, from the President to homeless.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1247015743947804672","en","0",,,,,,,,,,,,,,,"0","0","0","active","@CDCgov survive, politicians, economists, businessmen, scientists, doctors, nurses, employees, immigrants, parents, children, neighbors. All doomed to combat this pandemic, each from his combat position, from the President to homeless.",
